I0.phi_h X,I0.phi_h Y
0.001602351976804539,1.797034498326269e-08
0.001602387498929931,1.796945736590146e-08
0.001602423400773025,1.796856630840667e-08
0.001602437648564499,1.796821773015844e-08
0.001602452593374605,1.796788144045559e-08
0.001602457790118111,1.796797915794885e-08
0.001602463636825785,1.796933307138191e-08
0.001602464798482483,1.797782807427376e-08
0.001602466905610506,1.799572612929622e-08
0.001602469335184541,1.809098273333825e-08
0.001602471404498279,1.861894271493132e-08
0.001602473155012875,2.014638930844365e-08
0.001602474810097287,2.16984538086116e-08
0.001602476390141875,2.223092705205716e-08
0.001602477645703548,2.777857809141999e-08
0.001602478708751893,4.765116324173702e-08
0.001602479159322324,9.826918404321989e-08
0.001602479620254303,1.856854630924717e-07
0.001602479846545798,3.676328908346131e-07
0.001602480073683983,5.134638786884626e-07
0.001602480278332977,1.42793595410587e-07
0.001602480493177911,-3.754997790059507e-06
0.001602480640010551,-1.519424254569522e-05
0.001602480789103633,-3.706188593459471e-05
0.001602480919267602,-6.28661149003576e-05
0.001602481047390756,-0.0001014498125583708
0.001602481119172116,-0.0001426093286562753
0.001602481191404975,-0.0002211069072041202
0.001602481228704894,-0.0002997013153152108
0.0016024812657692,-0.000418867745744656
0.00160248129828542,-0.0005576436808725625
0.001602481328278586,-0.0006929355167309292
0.001602481367578323,-0.0008576061778015097
0.001602481430304424,-0.001084180906039845
0.001602481485995558,-0.001379452583127693
0.001602481527662128,-0.001709830493476583
0.001602481540367823,-0.001709273908602097
0.001602481553978471,-0.001486846059177878
0.001602481567716851,-0.001057885568802196
0.00160248157994452,-0.000608395792260522
0.001602481595917785,-6.884669553615947e-05
0.001602481612966805,0.0003469385042572881
0.001602481628734464,0.0005869189204752617
0.001602481644008883,0.0007065773062164976
0.001602481660124155,0.0007498574921930228
0.001602481678219882,0.0007375300945065611
0.001602481699561211,0.000678270812517305
0.001602481725906788,0.0005798350278489581
0.00160248176171166,0.000451474769874361
0.001602481799941354,0.0003463216767974963
0.001602481839423056,0.0002720204387648223
0.001602481878725594,0.0002219015115786431
0.001602481921533494,0.0001821982290303301
0.001602481971769518,0.0001429740823357866
0.001602482034377865,0.0001048738768823253
0.001602482102886135,7.292828839798991e-05
0.001602482184351257,4.807421134750053e-05
0.001602482272498694,3.561193225696988e-05
0.001602482359031246,3.718161301371899e-05
0.00160248242968282,5.539335783917092e-05
0.001602482480871643,9.276182925780542e-05
0.001602482517761028,0.0001360144823860352
0.00160248254828309,0.0001660198067751322
0.001602482581129807,0.0001808189612886247
0.00160248263183829,0.0001784159289747942
0.001602482651849358,0.0001829319358578621
0.001602482666551461,0.0002290079881528084
0.001602482678887309,0.0003559019217316356
0.00160248269208716,0.0006341419403934586
0.00160248270340693,0.0009477000404284468
0.001602482715423053,0.001249430993373205
0.001602482730260909,0.001471803492645464
0.001602482742608781,0.001490312662966819
0.001602482752764275,0.001359413297552934
0.001602482761910041,0.001079826487596726
0.001602482769866777,0.0006995762939703479
0.001602482777280363,0.0002921905039173518
0.001602482786149875,-0.0001305507236804687
0.00160248279815868,-0.00045444483701542
0.001602482806778239,-0.0005168167866256244
0.001602482815002596,-0.0004981618324885531
0.001602482823930907,-0.0004470378198279623
0.001602482833809943,-0.000375918665348361
0.001602482844833992,-0.0002880621599418279
0.001602482857472171,-0.0001916998023790284
0.001602482874457747,-9.641466334258163e-05
0.001602482894963902,-3.649054737620421e-05
0.001602482912682376,-1.528321623611651e-05
0.001602482930414172,-5.210883423331185e-06
0.001602482950467599,2.330778808311219e-06
0.001602482975111058,9.079007582479941e-06
0.00160248300673979,1.641857770717041e-05
0.001602483046441431,2.055535618612742e-05
0.001602483094104543,2.265872689983739e-05
0.001602483151001752,2.312828132469678e-05
0.001602483215264447,2.198024623617892e-05
0.001602483286545166,1.963854482126233e-05
0.001602483371455475,1.647839758129373e-05
0.001602483456282562,1.324397375442435e-05
0.001602483580951029,8.888809012780728e-06
0.001602483685961594,5.572809150468676e-06
0.001602483776692638,3.037170677480987e-06
0.001602483878912492,5.572247194364253e-07
0.001602484008858223,-2.108915803557958e-06
0.001602484178339933,-4.793137333719072e-06
0.001602484381260448,-7.027920486872429e-06
0.001602484612437527,-8.530270722313285e-06
0.001602484868280093,-9.222716075596053e-06
0.001602485148710908,-9.182803966853892e-06
0.001602485461644083,-8.565311529650264e-06
0.001602485818462899,-7.527757724931281e-06
0.00160248623525382,-6.220236715824952e-06
0.001602486735549445,-4.782972012999994e-06
0.001602487355804854,-3.350427409710186e-06
0.001602488157714128,-2.048123044640356e-06
0.001602489053419973,-1.158815603102909e-06
0.001602490041425216,-6.075112221211355e-07
0.001602491166276378,-2.851457780224448e-07
0.001602492486631264,-1.128988591762782e-07
0.001602493828522552,-4.381054770200899e-08
0.001602495285564335,-1.6400347124538e-08
0.001602496996432481,-4.46609223118374e-09
0.001602498792643268,1.502444503974886e-09
0.001602500797324856,6.393552626124781e-09
0.001602503201144599,1.122925894389265e-08
0.001602506201762616,1.559587500804944e-08
0.001602509841890007,1.870872697211963e-08
0.001602514316796736,2.044700821080283e-08
0.00160251980520606,2.109271369182343e-08
0.001602526538687777,2.111715800878909e-08
0.001602534768481168,2.090855352083395e-08
0.001602544791892809,2.06710461105336e-08
0.001602556953763792,2.04578004939997e-08
0.001602571661457442,2.025399557743141e-08
0.001602589408392294,2.003885153909465e-08
0.001602610841767844,1.980650422726355e-08
0.001602636953238418,1.956166027533519e-08
0.001602669168300772,1.931379113168914e-08
0.001602707656567807,1.908482477349239e-08
0.00160274806696732,1.890772124744336e-08
0.001602783524605316,1.879421193082643e-08
0.001602820494204758,1.870696412989074e-08
0.001602873754527752,1.861937265341847e-08
0.00160296,1.853437385661768e-08
0.00160297009891805,1.8528890670873e-08
0.001602980100618598,1.852369151376808e-08
0.001602995102230828,1.851641695232213e-08
0.001603025105455287,1.850358120710586e-08
0.001603085111904207,1.848303030175709e-08
0.001603205124802045,1.845409815875443e-08
0.001603445150597722,1.84184563191822e-08
0.001603925202189075,1.83820523141572e-08
0.001604885305371782,1.836388933636955e-08
0.001606720401691154,1.838566040464565e-08
0.001609312915590139,1.842076474535037e-08
0.00161339547977522,1.84407857478183e-08
0.001621560608145382,1.844216005198108e-08
0.001632977656918004,1.843775660863702e-08
0.001652105576364633,1.843625646450728e-08
0.001675532788182316,1.843636594911819e-08
0.00169896,1.843646550190826e-08
0.001699109632260911,1.843646614665714e-08
0.001699223661781444,1.843646654331452e-08
0.001699280676541711,1.843646672977428e-08
0.001699323710184838,1.843646681094972e-08
0.001699359708443823,1.843646693047329e-08
0.001699382377105045,1.843646705785576e-08
0.00169940487335983,1.843646708037788e-08
0.001699412580193989,1.84364672243513e-08
0.001699420989564454,1.843646784065334e-08
0.001699422630774134,1.843648114557841e-08
0.001699425458020424,1.843649023199468e-08
0.001699428511927738,1.84366327684038e-08
0.001699430657410417,1.843805196569456e-08
0.001699432512895785,1.844307034299883e-08
0.001699434178956432,1.84469011661263e-08
0.001699435870082614,1.843697264197139e-08
0.001699437276815723,1.845765293027479e-08
0.001699438408321995,1.857237021195068e-08
0.00169943894876983,1.905766683472034e-08
0.001699439491103916,1.959802755936168e-08
0.001699439741441763,2.402405638729475e-08
0.001699439996924775,2.424833672003878e-08
0.001699440216434375,1.32818351939715e-08
0.001699440415659539,-7.96704113614285e-08
0.001699440577821709,-4.542527931700854e-07
0.001699440756096082,-1.296386614397988e-06
0.001699440894606322,-2.341314054225522e-06
0.001699441021287512,-4.67771212164153e-06
0.001699441136864922,-1.147747076920994e-05
0.001699441186841573,-2.280084481193481e-05
0.001699441237959487,-5.140168463187302e-05
0.001699441280119,-0.0001170987523221267
0.001699441311285414,-0.0002189462460148681
0.001699441339097703,-0.0002820790804006358
0.001699441368224289,-0.0002981463705630192
0.001699441400447392,-0.0003030927871136683
0.001699441431411613,-0.0003101549460457058
0.001699441481929056,-0.0003253698035703166
0.001699441505340085,-0.0003238615368906796
0.001699441526886214,-0.0002959735001596773
0.001699441540651263,-0.0002316878009671571
0.001699441555447218,-9.430392545782399e-05
0.001699441567980817,5.017733024566812e-05
0.001699441581258379,0.0001828912727068848
0.001699441605116228,0.0003175397367649332
0.001699441622642442,0.0003353107960505029
0.001699441637737204,0.0003177205310422187
0.001699441654051172,0.0002889593167382421
0.00169944167265394,0.0002592416264816841
0.001699441696070617,0.000231008551809537
0.001699441726358373,0.0002044893394513386
0.001699441764672307,0.0001783603982392775
0.001699441810897837,0.0001508790820569074
0.001699441865217669,0.0001210217945293318
0.001699441928965502,9.190254601076282e-05
0.001699442004432254,6.677226822526287e-05
0.001699442079939169,5.194451236515585e-05
0.001699442150674771,4.684616304782939e-05
0.00169944223651135,5.212723328755648e-05
0.001699442322588833,7.530020793577395e-05
0.001699442402468622,0.0001362556727982183
0.001699442462942349,0.0002593658732709059
0.001699442505624966,0.0004386781793345966
0.001699442537572903,0.0006176838583334535
0.001699442566706203,0.0007758664760680568
0.001699442599234408,0.0009122235285944419
0.00169944263900305,0.001057539760102525
0.001699442671238235,0.001161858576411463
0.001699442705927777,0.001249539251345564
0.001699442744630321,0.001289636570449356
0.001699442761010988,0.001241722422890408
0.001699442779376331,0.001071327571072952
0.001699442793846206,0.0008606833467816184
0.001699442807361403,0.0006569576576789242
0.001699442828930453,0.0004092410129366925
0.001699442847068495,0.0002850857643662374
0.001699442862904153,0.0002214084748993657
0.001699442880291321,0.0001765338006776781
0.00169944290045336,0.0001408311904334081
0.001699442925191619,0.0001091757819869281
0.001699442956370962,7.953502754931347e-05
0.001699442995280203,5.206145672059734e-05
0.001699443042344662,2.802644981696186e-05
0.001699443097230277,9.760023523878037e-06
0.001699443157877453,-2.221916817413401e-07
0.001699443222661028,-3.282719624116965e-06
0.001699443295778311,-3.136362816202988e-06
0.00169944338093421,-2.293877026880716e-06
0.001699443466607437,-2.329217119553077e-06
0.001699443607934563,-3.463277551357671e-06
0.001699443711302061,-4.167591661542791e-06
0.001699443802104959,-4.295617484501749e-06
0.001699443907551711,-4.215108685908855e-06
0.001699444044689143,-4.186552414293647e-06
0.001699444225148175,-4.196060387398655e-06
0.001699444437070718,-4.177220047276979e-06
0.00169944467679221,-4.118651873540945e-06
0.001699444956559605,-4.033275407143181e-06
0.001699445291498192,-3.920315297523224e-06
0.001699445697052374,-3.769669940240684e-06
0.001699446192708393,-3.562743788696182e-06
0.001699446808489468,-3.267142323484057e-06
0.001699447589249195,-2.833329087940933e-06
0.001699448577549156,-2.229706704151074e-06
0.001699449692130915,-1.584067009034339e-06
0.001699451073887102,-9.618429167321872e-07
0.001699452268625887,-6.158793676263693e-07
0.001699453287208685,-4.210106883292432e-07
0.001699454347710095,-2.807492790940906e-07
0.001699455517303539,-1.785870478058944e-07
0.001699456851494877,-1.063752453530455e-07
0.001699458415665222,-5.694162607398107e-08
0.001699460300152689,-2.458166891061477e-08
0.001699462634570027,-4.737510834443525e-09
0.001699465514860283,5.903413509660432e-09
0.00169946901243633,1.048176640649122e-08
0.001699473284150651,1.174140988402633e-08
0.001699478533577863,1.160487717856696e-08
0.00169948498273026,1.125333292980186e-08
0.001699492872984573,1.122677647922468e-08
0.001699502486951696,1.159594256898346e-08
0.00169951416009748,1.222321708088567e-08
0.001699528286849691,1.296288058200647e-08
0.001699545338852384,1.372817593272266e-08
0.001699565920157461,1.447646978096872e-08
0.00169959092069312,1.518443734950358e-08
0.00169962177549245,1.583530775158491e-08
0.001699659140166981,1.63908397523738e-08
0.001699699703618239,1.679517822989392e-08
0.001699736039824775,1.703599499870575e-08
0.001699771735567849,1.719763628779712e-08
0.001699819862801499,1.734228720311087e-08
0.00169986993140075,1.743599384695974e-08
0.00169992,1.749407456747805e-08
0.001699927694659678,1.749991298052345e-08
0.001699935885201673,1.750588274473712e-08
0.001699946801388199,1.751333323834915e-08
0.001699968633761251,1.752657023971016e-08
0.001700012298507356,1.754761146021026e-08
0.001700099627999565,1.757484508003806e-08
0.001700274286983982,1.759763803594795e-08
0.001700623604952818,1.759342725710364e-08
0.001701322240890489,1.75283661755004e-08
0.001702,1.744520263407103e-08
0.00170203,1.744111829534248e-08
0.001702060344268125,1.743716731290275e-08
0.001702116167491132,1.742945463211068e-08
0.001702227813937146,1.741685838237394e-08
0.001702263559230719,1.743829762353166e-08
0.001702312850882987,1.748834327524393e-08
0.001702353717880679,1.752833469200308e-08
0.001702390135902605,1.757428038610408e-08
0.001702425935647156,1.77536845669104e-08
0.001702439454737824,1.833332460218134e-08
0.001702453698165368,1.886418695279752e-08
0.001702458539142688,2.116427800169885e-08
0.00170246402287961,2.01416567860152e-08
0.001702466296216572,2.136358386183601e-08
0.001702468619332801,-9.576685872507209e-09
0.001702470759398495,-1.868266608067891e-07
0.001702472611153489,-1.221619953095898e-06
0.001702474265787684,-6.51689166657873e-06
0.001702475935553839,-2.671410675356217e-05
0.00170247731775719,-6.150163997206482e-05
0.001702478445575224,-0.0001005939938382559
0.001702478974086898,-0.0001286698095547226
0.001702479505819569,-0.0001653523488738614
0.001702479753093144,-0.0001907315191662187
0.001702480005095376,-0.0002222965446334573
0.001702480222553977,-0.0002577975503599467
0.001702480422688712,-0.0003019896373005914
0.001702480581211093,-0.0003510738474367556
0.001702480751951797,-0.0004237214417596496
0.00170248088668331,-0.000501878618082176
