I0.phi_s X,I0.phi_s Y
0.002999450343381841,-6.078794022341817e-07
0.002999451661902364,-3.389192310063006e-07
0.002999452998050634,-1.869888346637995e-07
0.002999454341106917,-1.029060353430188e-07
0.002999455859318371,-5.091336132482622e-08
0.002999457597203449,-1.945708664731655e-08
0.002999459454451059,-2.144725711714734e-09
0.002999461578471313,8.023413763870049e-09
0.002999464192302338,1.403776003606941e-08
0.002999467368190896,1.701811623865232e-08
0.002999471291192775,1.802926918021689e-08
0.002999476099333262,1.795112011488333e-08
0.002999481996418161,1.750702557603752e-08
0.002999489215437314,1.712320188884502e-08
0.00299949803196361,1.693089954683549e-08
0.002999508757347086,1.68866447499596e-08
0.002999521755285791,1.690756740329735e-08
0.00299953745783681,1.694052590547501e-08
0.002999556401282609,1.696668571715585e-08
0.002999579320364696,1.698452891562477e-08
0.002999607422691018,1.699746422399985e-08
0.0029996419193596,1.700844742517586e-08
0.002999681900088413,1.701817957093663e-08
0.002999721174259665,1.702543451131919e-08
0.002999756041067503,1.703012022410114e-08
0.002999796586987123,1.703369217321534e-08
0.002999860777530619,1.703595378255118e-08
0.00299992,1.703509814199789e-08
0.002999928368544923,1.703473821341996e-08
0.002999937373924073,1.703432337422828e-08
0.002999949486437243,1.703370678249827e-08
0.002999973711463583,1.703227277191091e-08
0.003000022161516263,1.702873453982664e-08
0.003000119061621623,1.701985998872597e-08
0.003000312861832342,1.699942741123008e-08
0.003000700462253782,1.696278362064282e-08
0.00300147566309666,1.692311013979043e-08
0.003002,1.691622164891585e-08
0.00300203,1.69162390977005e-08
0.003002059781126063,1.691662182457658e-08
0.00300210722909372,1.691653557925562e-08
0.003002202125029033,1.6917995036588e-08
0.003002238394776911,1.692834499006122e-08
0.003002303824420191,1.697553155743244e-08
0.003002350584038496,1.705047984084493e-08
0.003002384742131055,1.709598447096589e-08
0.003002420192854504,1.723482776326579e-08
0.003002435348019376,1.767538673114587e-08
0.003002451179698047,1.818015584150203e-08
0.003002456844011973,2.003853810377812e-08
0.003002463154614292,1.975660469810395e-08
0.003002464397561423,2.896280315792674e-08
0.003002466626575115,1.208391575546318e-08
0.003002469158539772,-2.964248513881312e-08
0.003002471218201774,-2.921226371841417e-07
0.003002472984781198,-1.795180612919527e-06
0.003002474636673256,-9.206302783088039e-06
0.003002476240975964,-3.309718547296998e-05
0.003002477530565694,-6.810874731942044e-05
0.003002478627379881,-0.0001081981966420834
0.003002479100172703,-0.0001358243088860588
0.00300247958225696,-0.0001716991928475186
0.003002479814896989,-0.0001964836522023382
0.003002480049873578,-0.0002272358410590854
0.003002480258141287,-0.0002634204556012702
0.003002480466252928,-0.0003184766288140229
0.003002480617908029,-0.0003913891485289734
0.003002480775207002,-0.0005115342623778054
0.003002480907137497,-0.0006501882702584477
0.003002481034677849,-0.0008369993260119133
0.003002481110208936,-0.001010748967960551
0.003002481185665388,-0.001292120678647729
0.003002481223863798,-0.001538215509758855
0.003002481261986359,-0.001901384398005415
0.00300248129517315,-0.002327577173934598
0.00300248132497554,-0.002752392564264601
0.003002481362354857,-0.003269788421201931
0.003002481425512927,-0.00404168743232798
0.003002481481257168,-0.0046526775217485
0.003002481507213946,-0.004871994742477543
0.00300248152478128,-0.004907648282051306
0.003002481537591621,-0.004769881773163704
0.003002481551174447,-0.00437599472513013
0.003002481562184949,-0.003870835878850599
0.003002481574299206,-0.003122766282064572
0.0030024815903237,-0.001891708246953137
0.003002481603993288,-0.0007415389327816571
0.003002481619043739,0.000477983141473302
0.003002481636929142,0.001746574640362682
0.003002481656690998,0.002891610884170668
0.003002481678117298,0.003800530633036716
0.003002481699560371,0.004379354320176413
0.003002481721211542,0.004687116867506381
0.003002481744082501,0.00482751502963283
0.003002481770434224,0.00495084879393531
0.003002481803920124,0.005337684135916915
0.003002481852185837,0.00673427654870608
0.003002481889298744,0.008602652444055288
0.003002481925685083,0.01117707477729018
0.003002481965282043,0.01483571683409139
0.003002482010976969,0.02022977078239396
0.003002482066434103,0.02865916976779683
0.003002482131463135,0.04163899775486329
0.00300248221496488,0.06470957750601397
0.00300248231015991,0.104386762935239
0.003002482394395512,0.1611648727172381
0.003002482456280329,0.2294119689492643
0.003002482500187492,0.3042572437806514
0.003002482533080895,0.3812269507794548
0.003002482563651753,0.4711228877408981
0.003002482601444493,0.6066142065099208
0.003002482661100105,0.8703641317770929
0.003002482709706572,1.123734517695819
0.003002482749752753,1.347850400516797
0.003002482764792618,1.429955913148948
0.003002482782072235,1.510398588724323
0.003002482794976301,1.555576756758658
0.003002482807134778,1.588536907817087
0.003002482822744628,1.622378445998929
0.003002482836082155,1.646460897619614
0.003002482851039802,1.669551973921079
0.00300248287171713,1.695725625889534
0.003002482893454028,1.717302967161136
0.003002482917020193,1.735366022400167
0.003002482947908031,1.753071209074445
0.003002482981295941,1.766811265873898
0.003002483019292153,1.777626292548436
0.003002483064387401,1.785749088376669
0.00300248311765472,1.790974040946748
0.003002483177710105,1.793691407127312
0.00300248324342347,1.795007950818733
0.003002483319332139,1.795945427011947
0.003002483402707672,1.796920598748876
0.003002483492855608,1.797852220260991
0.00300248358293076,1.798483785831108
0.003002483675660276,1.798860140487375
0.003002483768655788,1.799080400645298
0.003002483874889419,1.799254456161627
0.003002484008071668,1.799416631125454
0.003002484173916239,1.799559474431692
0.003002484371002151,1.799671455813822
0.003002484599554028,1.799754521765952
0.003002484867405081,1.799816323168614
0.003002485186165939,1.799863239377992
0.003002485569554609,1.799898274417082
0.003002486035715779,1.799924855369779
0.003002486611823512,1.799946170703743
0.003002487338494419,1.799964623760623
0.003002488268449967,1.799980912937925
0.003002489332417816,1.799992062981076
0.003002490618748112,1.799998201121576
0.00300249214320551,1.800000020656537
0.003002493485247069,1.799999890197926
0.003002494841088703,1.799999862441961
0.003002496429309325,1.79999991137476
0.003002498182601025,1.799999941926927
0.003002500117832264,1.799999957041746
0.003002502383184817,1.79999996638152
0.003002505183919975,1.79999997279922
0.003002508586053193,1.799999976412013
0.003002512780234829,1.799999978627278
0.003002517924538425,1.799999979969701
0.003002524234863043,1.799999980931448
0.003002531953315169,1.799999981382377
0.003002541366674171,1.799999981636848
0.00300255280308219,1.799999981816042
0.00300256664730322,1.799999981945688
0.003002583360117232,1.799999982012843
0.003002603527706372,1.799999982054692
0.003002627996557271,1.799999982079853
0.003002658208108794,1.799999982091926
0.003002694910725164,1.79999998211332
0.003002735469621085,1.799999982173842
0.003002772393466667,1.799999982219379
0.003002807673249991,1.79999998220602
0.003002853615356709,1.799999982197706
0.003002906807678354,1.799999982198832
0.00300296,1.799999982198796
0.003002967931058783,1.79999998220087
0.003002976367245015,1.799999982193497
0.003002987688956288,1.799999982201568
0.003003010332378833,1.799999982198387
0.003003055619223923,1.799999982198839
0.003003146192914103,1.799999982198844
0.003003327340294462,1.799999982198843
0.003003689635055182,1.799999982198843
0.003004414224576621,1.799999982198843
0.003005863403619499,1.799999982198843
0.003008240054736248,1.799999982198843
0.003011505148539536,1.799999982198844
0.003017359185987306,1.799999982198845
0.003028166951036557,1.799999982198846
0.003044690438429214,1.799999982198849
0.003071825219214607,1.799999982198852
0.00309896,1.799999982198856
0.003099110680589327,1.799999982198846
0.003099225242086209,1.799999982189375
0.00309928252283465,1.799999982073002
0.003099325255341288,1.799999982011292
0.003099361233557165,1.799999981998041
0.00309938330339381,1.799999981822397
0.003099405297235822,1.799999981937393
0.003099412867814808,1.799999982413175
0.003099421135919911,1.799999995074169
0.003099422749690176,1.80000000778318
0.003099425534891665,1.800000108632869
0.003099428550971086,1.800000664843154
0.003099430686224773,1.800003481755033
0.00309943253504131,1.800013845751264
0.003099434199470894,1.800038332143627
0.003099435885680877,1.800084089561273
0.003099437286156379,1.800154469289426
0.003099438416672874,1.800276177805223
0.003099438954437502,1.800415995438115
0.003099439494395416,1.800687073622192
0.003099439744056,1.800970301201528
0.003099439998770661,1.801430650551909
0.003099440217822761,1.801833906883518
0.003099440417244256,1.801066404986005
0.003099440579148551,1.79627415835087
0.003099440756779476,1.778736091985558
0.003099440895127495,1.750611549840651
0.003099441022021335,1.708045672068986
0.003099441138333884,1.643998230296033
0.003099441188548713,1.602510052300403
0.003099441240822208,1.539270694373198
0.003099441267602171,1.492404080210521
0.003099441293615751,1.432606625732884
0.003099441319865076,1.358229329308347
0.003099441372363728,1.173013429314356
0.003099441411819937,1.003974220865656
0.003099441459117539,0.7697333817814234
0.003099441497723966,0.5562376231537467
0.003099441519881651,0.4278664628251821
0.003099441536137985,0.3354118736390802
0.003099441554006144,0.245416150355539
0.003099441567104046,0.1918802734777844
0.003099441579995023,0.1507541784098066
0.003099441599126506,0.1076860633352992
0.003099441617746883,0.08046821694484603
0.003099441633198236,0.06504077456332759
0.003099441649203355,0.05317751109210532
0.003099441667215217,0.04294349658710429
0.003099441689135926,0.03341193636636323
0.003099441717090793,0.02445586223311329
0.003099441752726213,0.0166043347420731
0.003099441796272487,0.01059225114524606
0.003099441847830694,0.006593040452071677
0.003099441908076181,0.004211378819886711
0.003099441978657792,0.002825883476046006
0.003099442065296657,0.001937269527295698
0.003099442135555601,0.00149582585194998
0.003099442231963681,0.00110317251915381
0.003099442333641479,0.0009539354037450964
0.003099442414987723,0.001096250042257834
0.003099442454295586,0.001307053999852628
0.003099442493548485,0.001647300109533569
0.003099442525380193,0.001995840518091167
0.003099442552493599,0.002299631480726821
0.00309944258863503,0.002685764417684976
0.003099442633386605,0.003120591755997912
0.003099442675509399,0.003464951347638209
0.003099442717685637,0.003706256512254408
0.003099442754697897,0.00370559628024579
0.003099442769622752,0.003505338312733646
0.003099442785372281,0.003067120114272539
0.003099442799008176,0.002554616120620863
0.003099442813836326,0.002000933109376079
0.003099442829812758,0.001522449649408498
0.003099442845995036,0.001184803823415539
0.003099442862134961,0.0009640885417489231
0.003099442879940655,0.0008058211089008134
0.003099442900628113,0.0006839350727890477
0.003099442925653837,0.000581933045933626
0.0030994429566142,0.0004903399652866496
0.003099442994993887,0.0004053167654959684
0.003099443041648898,0.0003278693796469601
0.003099443096464714,0.0002638311799646857
0.00309944315723232,0.0002211776172880293
0.0030994432220823,0.0001979501822984895
0.003099443295105641,0.0001838584270708255
0.003099443380281859,0.0001717117144558357
0.003099443465868408,0.0001590523329289777
0.003099443605431526,0.000138003068478975
0.003099443708899649,0.000124681237894771
0.003099443799709183,0.0001153777314008588
0.003099443904878505,0.0001062121023488812
0.003099444041333214,9.546230083051527e-05
0.003099444220708852,8.308229875365935e-05
0.003099444431767335,7.080515263576663e-05
0.003099444670680045,5.916128465187677e-05
0.003099444949400831,4.766470707039331e-05
0.00309944528293542,3.600013518240614e-05
0.003099445686651725,2.421543514505172e-05
0.003099446179893681,1.280394573534601e-05
0.003099446792402527,2.979881132927162e-06
0.003099447568690549,-3.371525761441664e-06
0.003099448555390712,-5.167210730161204e-06
0.003099449666150409,-3.999909128963122e-06
0.003099451044023239,-2.443819324749215e-06
0.003099452234070891,-1.523291085624379e-06
0.003099453314166619,-1.0044202946955e-06
0.003099454458246271,-6.459339587665792e-07
0.003099455720894229,-3.960277255794528e-07
0.003099457167737474,-2.261999760943656e-07
0.003099458869147081,-1.135764095306252e-07
0.00309946092552241,-4.321105844278372e-08
0.00309946342480234,-3.474018287081324e-09
0.003099466447157354,1.553730105677919e-08
0.003099470137103134,2.210294495079399e-08
0.003099474672452455,2.210017576833966e-08
0.003099480249064252,1.965053145380697e-08
0.00309948708440605,1.721319988688605e-08
0.003099495434098255,1.572504317732102e-08
0.00309950559967179,1.511726867628616e-08
0.003099517932539569,1.498713532808038e-08
0.003099532844422689,1.502154788256192e-08
0.003099550836235104,1.508268507105741e-08
0.003099572571371299,1.513571063613301e-08
0.003099599081511194,1.518020163190251e-08
0.003099631764006837,1.521592368670154e-08
0.003099670624288716,1.523048024641445e-08
0.003099710894594612,1.522396085456524e-08
0.003099746141751163,1.523894101843847e-08
0.003099783702850614,1.526744443630542e-08
0.003099838993825187,1.528153952068612e-08
0.00309992,1.528309158894411e-08
0.003099929787364401,1.528102738878683e-08
0.003099939606888765,1.528252800839744e-08
0.003099954076743397,1.5277277038434e-08
0.003099983016452661,1.527292913785273e-08
0.003100040895871188,1.525848056590132e-08
0.003100156654708242,1.522167423211964e-08
0.00310038817238235,1.513840855794201e-08
0.003100851207730567,1.499975119008815e-08
0.003101425603865283,1.490431249711684e-08
0.003102,1.487172572581703e-08
0.00310203,1.487177643911977e-08
0.003102058610140074,1.487171694892853e-08
0.003102108432708489,1.487196229464651e-08
0.00310220807784532,1.487279242578993e-08
0.003102244301067863,1.487320554773612e-08
0.003102305423482264,1.487400398650313e-08
0.003102350623743325,1.487466172440043e-08
0.003102385099965444,1.487519508238583e-08
0.003102420767184308,1.487576976227429e-08
0.003102435763248541,1.487602032694918e-08
0.003102451436012186,1.48763066085458e-08
0.003102457013425658,1.487656750806824e-08
0.003102463239622672,1.487781092715909e-08
0.003102464467945697,1.488432988628865e-08
0.003102466674892389,1.489884228625192e-08
0.003102469188120898,1.497783270700769e-08
0.003102471248280182,1.542929321724092e-08
